is_feasible,feasibility_ratio,total_violation,annual_consumption_kwh,comfort_hours,peak_cooling_kw,penalized_consumption,n_active_constraints,wall_u_value,roof_u_value,window_u_value,window_shgc,window_to_wall_ratio,infiltration_ach,hvac_cop,hvac_setpoint_cooling,hvac_setpoint_heating,lighting_power_density,equipment_power_density,occupancy_density,violation_max_annual_consumption,violation_min_comfort_hours,violation_max_peak_cooling,violation_max_comfort_hours,violation_min_consumption
False,0.8,400.3636777124493,52634.93154864396,4599.636322287551,29.607472140224445,132780.46876436297,1,1.3504158880679007,1.3216896976020298,3.046329350352366,0.5093576171475502,0.34442329012846007,1.1002371090553251,2.849128136890782,22.11989435949071,19.231719766364762,12.046807627366467,10.42224142547538,0.11734324333249173,0,400.3636777124493,0,0,0
False,0.8,408.57705105442255,50575.86200523373,4591.422948945577,24.525847890921437,134043.46532939785,1,0.41575766120062907,0.6057804813948978,5.243093667606336,0.3939217592124532,0.3593953108716831,1.1436227506742134,3.409074005948235,25.887128330883844,21.849789179768443,7.5178229582536416,13.966982070708625,0.08008783098167696,0,408.57705105442255,0,0,0
False,0.8,416.88434242942094,60392.72223711433,4583.115657570579,27.891862748922158,147288.99971851968,1,0.5778300675720545,1.3623732907449635,1.9231283821690321,0.31441263239819994,0.11827483392404745,0.8664803341319991,3.912102833156541,22.26283455771341,21.102110466780044,9.532888347480277,14.29268323193096,0.09407627469382282,0,416.88434242942094,0,0,0
False,0.8,453.56109991931953,48988.910890673855,4546.4389000806805,29.757736900035912,151847.7465706853,1,0.759768179088192,0.5889974847361086,4.283227802521289,0.5825344828131279,0.5436063712881632,0.866657910194339,2.7989856148457544,24.85297914889198,21.04314019446759,10.612771975694962,17.25160615945473,0.09937955963643907,0,453.56109991931953,0,0,0
False,0.8,458.3512689441395,50541.494791397046,4541.6487310558605,31.785105554221083,155584.4376627485,1,0.4304825101239904,0.35506863624159735,1.6247222769223457,0.5845248468819289,0.19094004219957242,0.7148007399886358,4.7419710247650295,23.89584656105149,20.670230954084108,6.723198712016298,10.30746822570405,0.054086861626647886,0,458.3512689441395,0,0,0
False,0.8,497.8897292136762,40685.50028338788,4502.110270786324,28.122480106281508,164632.59151162178,1,0.6494024159465347,0.8107237009182398,1.99544248818821,0.7926008047979882,0.5720296698433066,0.34731217364220707,4.263937931289221,25.700993269662664,18.722301380509336,10.679452305526294,18.9858595710565,0.05339459785857989,0,497.8897292136762,0,0,0
False,0.8,497.8897292136762,40685.50028338788,4502.110270786324,28.122480106281508,164632.59151162178,1,1.8212633552202653,0.7193232512791649,2.245725087557732,0.5554101971560175,0.5561816728083455,0.5527946268067998,4.0574164589087065,24.526240880370082,20.932452089661123,6.315676851272598,16.58989957618506,0.1409032520665641,0,497.8897292136762,0,0,0
False,0.8,485.11246063277304,48856.07890739804,4514.887539367227,27.056870487745762,166523.12863798992,1,1.6533922792953126,1.3597232548967157,2.4310156373733873,0.2660311547166061,0.21396758127097085,0.8125293463515075,4.545036914806232,25.442922333025372,18.02780852212476,10.107473025775658,13.008932037785348,0.07221078104707303,0,485.11246063277304,0,0,0
False,0.8,493.07705878484285,47913.69886443533,4506.922941215157,30.607511621603482,169476.19181439103,1,0.8741722139252526,1.433464313653387,4.293972738151323,0.559195090518222,0.17800932022121826,0.48719342440344315,2.6452090304204985,25.464704583099742,20.404460046972837,12.080725777960454,8.24701393154963,0.1469909852161994,0,493.07705878484285,0,0,0
False,0.8,493.07705878484285,47913.69886443533,4506.922941215157,30.607511621603482,169476.19181439103,1,1.7792715294703199,1.150037633968176,4.1365708344787055,0.6214904503922656,0.27974557560987756,0.652310213117392,4.523402888696284,25.240453578716725,21.468289274320416,14.132405525564714,14.136108786331253,0.10015162946871996,0,493.07705878484285,0,0,0
False,0.8,493.07705878484285,47913.69886443533,4506.922941215157,30.607511621603482,169476.19181439103,1,1.9187575051937493,1.1461608375392875,3.494593236301303,0.5670324477406115,0.309800031213895,0.5972771874013889,3.389931696628154,25.031384441857476,18.05757395451902,6.160726405069163,8.552031704261033,0.05407288023189702,0,493.07705878484285,0,0,0
False,0.8,493.07705878484285,47913.69886443533,4506.922941215157,30.607511621603482,169476.19181439103,1,1.6630392210635045,1.4287855794682092,5.437004787202919,0.652026911155365,0.2881297927654579,0.4002008600384025,4.442867289818592,24.23361699894322,19.696888036987904,14.06354385094736,9.334369787673817,0.0992625104290859,0,493.07705878484285,0,0,0
False,0.8,493.07705878484285,47913.69886443533,4506.922941215157,30.607511621603482,169476.19181439103,1,0.963435208344295,1.1441997180933758,5.204651566460567,0.7553411077440659,0.32541968570206603,0.4358856550089063,4.962102997405836,25.355592345783737,18.498650724813068,14.208418826173723,18.43875634474554,0.10188380571260722,0,493.07705878484285,0,0,0
False,0.8,517.0582969665684,51025.82677601448,4482.941703033432,29.110863124615697,184700.46800699848,1,1.6844257386652686,0.6195424306679607,4.051072686515786,0.5394391783974747,0.23351413508471067,1.3543559836261896,4.493565054017321,24.6338073386337,21.402326916376968,13.672942009598025,16.500355720580416,0.1337013328363672,0,517.0582969665684,0,0,0
False,0.8,536.9629214209854,45701.96639870855,4463.037078579015,28.60190725090904,189866.5558891882,1,1.5648737526722407,0.18319233721938205,1.0995559818804876,0.3941661314897248,0.34432159520233285,1.2244889013693518,4.208238441516263,23.783610825506994,19.094506665126662,14.971245001577111,13.114175626831676,0.09513870243296754,0,536.9629214209854,0,0,0
